

   TLevel      Time           dt       Iter    ItCum
   1119  0.11410000E+02  0.100000E-01    4     5166
   1120  0.11420000E+02  0.100000E-01    4     5170
   1121  0.11430000E+02  0.100000E-01    4     5174
   1122  0.11440000E+02  0.100000E-01    4     5178
   1123  0.11450000E+02  0.100000E-01    5     5183
   1124  0.11460000E+02  0.100000E-01    5     5188
   1125  0.11470000E+02  0.100000E-01    4     5192
   1126  0.11480000E+02  0.100000E-01    4     5196
   1127  0.11490000E+02  0.100000E-01    4     5200
   1128  0.11500000E+02  0.100000E-01    5     5205
   1129  0.11510000E+02  0.100000E-01    5     5210
   1130  0.11520000E+02  0.100000E-01    4     5214
   1131  0.11530000E+02  0.100000E-01    4     5218
   1132  0.11540000E+02  0.100000E-01    4     5222
   1133  0.11550000E+02  0.100000E-01    4     5226
   1134  0.11560000E+02  0.100000E-01    5     5231
   1135  0.11570000E+02  0.100000E-01    5     5236
   1136  0.11580000E+02  0.100000E-01    5     5241
   1137  0.11590000E+02  0.100000E-01    5     5246
   1138  0.11600000E+02  0.100000E-01    4     5250
   1139  0.11610000E+02  0.100000E-01    4     5254
   1140  0.11620000E+02  0.100000E-01    5     5259
   1141  0.11630000E+02  0.100000E-01    5     5264
   1142  0.11640000E+02  0.100000E-01    5     5269
   1143  0.11650000E+02  0.100000E-01    4     5273
   1144  0.11660000E+02  0.100000E-01    4     5277
   1145  0.11670000E+02  0.100000E-01    4     5281
   1146  0.11680000E+02  0.100000E-01    4     5285
   1147  0.11690000E+02  0.100000E-01    5     5290
   1148  0.11700000E+02  0.100000E-01    5     5295
   1149  0.11710000E+02  0.100000E-01    5     5300
   1150  0.11720000E+02  0.100000E-01    5     5305
   1151  0.11730000E+02  0.100000E-01    4     5309
   1152  0.11740000E+02  0.100000E-01    4     5313
   1153  0.11750000E+02  0.100000E-01    5     5318
   1154  0.11760000E+02  0.100000E-01    6     5324
   1155  0.11770000E+02  0.100000E-01    4     5328
   1156  0.11780000E+02  0.100000E-01    4     5332
   1157  0.11790000E+02  0.100000E-01    4     5336
   1158  0.11800000E+02  0.100000E-01    4     5340
   1159  0.11810000E+02  0.100000E-01    4     5344
   1160  0.11820000E+02  0.100000E-01    4     5348
   1161  0.11830000E+02  0.100000E-01    4     5352
   1162  0.11840000E+02  0.100000E-01    4     5356
   1163  0.11850000E+02  0.100000E-01    4     5360
   1164  0.11860000E+02  0.100000E-01    4     5364
   1165  0.11870000E+02  0.100000E-01    4     5368
   1166  0.11880000E+02  0.100000E-01    4     5372
   1167  0.11890000E+02  0.100000E-01    5     5377
   1168  0.11900000E+02  0.100000E-01    6     5383
   1169  0.11910000E+02  0.100000E-01    5     5388
   1170  0.11920000E+02  0.100000E-01    5     5393
   1171  0.11930000E+02  0.100000E-01    4     5397
   1172  0.11940000E+02  0.100000E-01    4     5401
   1173  0.11950000E+02  0.100000E-01    4     5405
   1174  0.11960000E+02  0.100000E-01    4     5409
   1175  0.11970000E+02  0.100000E-01    4     5413
   1176  0.11980000E+02  0.100000E-01    4     5417
   1177  0.11990000E+02  0.100000E-01    4     5421
   1178  0.12000000E+02  0.100000E-01    4     5425
   1179  0.12010000E+02  0.100000E-01    5     5430
   1180  0.12020000E+02  0.100000E-01    7     5437
   1181  0.12030000E+02  0.100000E-01    4     5441
   1182  0.12040000E+02  0.100000E-01    5     5446
   1183  0.12050000E+02  0.100000E-01    5     5451
   1184  0.12060000E+02  0.100000E-01    5     5456
   1185  0.12070000E+02  0.100000E-01    5     5461
   1186  0.12080000E+02  0.100000E-01    5     5466
   1187  0.12090000E+02  0.100000E-01    4     5470
   1188  0.12100000E+02  0.100000E-01    5     5475
   1189  0.12110000E+02  0.100000E-01    5     5480
   1190  0.12120000E+02  0.100000E-01    4     5484
   1191  0.12130000E+02  0.100000E-01    4     5488
   1192  0.12140000E+02  0.100000E-01    4     5492
   1193  0.12150000E+02  0.100000E-01    4     5496
   1194  0.12160000E+02  0.100000E-01    4     5500
   1195  0.12170000E+02  0.100000E-01    4     5504
   1196  0.12180000E+02  0.100000E-01    4     5508
   1197  0.12190000E+02  0.100000E-01    4     5512
   1198  0.12200000E+02  0.100000E-01    4     5516
   1199  0.12210000E+02  0.100000E-01    4     5520
   1200  0.12220000E+02  0.100000E-01    4     5524
   1201  0.12230000E+02  0.100000E-01    4     5528
   1202  0.12240000E+02  0.100000E-01    4     5532
   1203  0.12250000E+02  0.100000E-01    4     5536
   1204  0.12260000E+02  0.100000E-01    4     5540
   1205  0.12270000E+02  0.100000E-01    4     5544
   1206  0.12280000E+02  0.100000E-01    5     5549
   1207  0.12290000E+02  0.100000E-01    5     5554
   1208  0.12300000E+02  0.100000E-01    5     5559
   1209  0.12310000E+02  0.100000E-01    4     5563
   1210  0.12320000E+02  0.100000E-01    4     5567
   1211  0.12330000E+02  0.100000E-01    4     5571
   1212  0.12340000E+02  0.100000E-01    4     5575
   1213  0.12350000E+02  0.100000E-01    5     5580
   1214  0.12360000E+02  0.100000E-01    5     5585
   1215  0.12370000E+02  0.100000E-01    8     5593
   1216  0.12380000E+02  0.100000E-01    4     5597
   1217  0.12390000E+02  0.100000E-01    4     5601
   1218  0.12400000E+02  0.100000E-01    5     5606
   1219  0.12410000E+02  0.100000E-01    7     5613
   1220  0.12420000E+02  0.100000E-01    4     5617
   1221  0.12430000E+02  0.100000E-01    4     5621
   1222  0.12440000E+02  0.100000E-01    4     5625
   1223  0.12450000E+02  0.100000E-01    5     5630
   1224  0.12460000E+02  0.100000E-01    5     5635
   1225  0.12470000E+02  0.100000E-01    4     5639
   1226  0.12480000E+02  0.100000E-01    5     5644
   1227  0.12490000E+02  0.100000E-01    5     5649
   1228  0.12500000E+02  0.100000E-01    5     5654
   1229  0.12510000E+02  0.100000E-01    4     5658
   1230  0.12520000E+02  0.100000E-01    5     5663
   1231  0.12530000E+02  0.100000E-01    6     5669
   1232  0.12540000E+02  0.100000E-01    4     5673
   1233  0.12550000E+02  0.100000E-01    4     5677
   1234  0.12560000E+02  0.100000E-01    4     5681
   1235  0.12570000E+02  0.100000E-01    5     5686
   1236  0.12580000E+02  0.100000E-01    5     5691
   1237  0.12590000E+02  0.100000E-01    4     5695
   1238  0.12600000E+02  0.100000E-01    4     5699
   1239  0.12610000E+02  0.100000E-01    4     5703
   1240  0.12620000E+02  0.100000E-01    4     5707
   1241  0.12630000E+02  0.100000E-01    4     5711
   1242  0.12640000E+02  0.100000E-01    5     5716
   1243  0.12650000E+02  0.100000E-01    6     5722
   1244  0.12660000E+02  0.100000E-01   10     5732
   1245  0.12670000E+02  0.100000E-01    5     5737
   1246  0.12680000E+02  0.100000E-01    4     5741
   1247  0.12690000E+02  0.100000E-01    4     5745
   1248  0.12700000E+02  0.100000E-01    4     5749
   1249  0.12710000E+02  0.100000E-01    5     5754
   1250  0.12720000E+02  0.100000E-01    5     5759
   1251  0.12730000E+02  0.100000E-01    7     5766
   1252  0.12740000E+02  0.100000E-01    4     5770
   1253  0.12750000E+02  0.100000E-01    5     5775
   1254  0.12760000E+02  0.100000E-01    5     5780
   1255  0.12770000E+02  0.100000E-01    4     5784
   1256  0.12780000E+02  0.100000E-01    4     5788
   1257  0.12790000E+02  0.100000E-01    4     5792
   1258  0.12800000E+02  0.100000E-01    4     5796
   1259  0.12810000E+02  0.100000E-01    4     5800
   1260  0.12820000E+02  0.100000E-01    4     5804
   1261  0.12830000E+02  0.100000E-01    4     5808
   1262  0.12840000E+02  0.100000E-01    4     5812
   1263  0.12850000E+02  0.100000E-01    5     5817
   1264  0.12860000E+02  0.100000E-01    6     5823
   1265  0.12870000E+02  0.100000E-01    5     5828
   1266  0.12880000E+02  0.100000E-01    4     5832
   1267  0.12890000E+02  0.100000E-01    5     5837
   1268  0.12900000E+02  0.100000E-01    6     5843
   1269  0.12910000E+02  0.100000E-01    4     5847
   1270  0.12920000E+02  0.100000E-01    4     5851
   1271  0.12930000E+02  0.100000E-01    4     5855
   1272  0.12940000E+02  0.100000E-01    4     5859
   1273  0.12950000E+02  0.100000E-01    4     5863
   1274  0.12960000E+02  0.100000E-01    4     5867
   1275  0.12970000E+02  0.100000E-01    4     5871
   1276  0.12980000E+02  0.100000E-01    4     5875
   1277  0.12990000E+02  0.100000E-01    4     5879
   1278  0.13000000E+02  0.100000E-01    4     5883
   1279  0.13010000E+02  0.100000E-01    4     5887
   1280  0.13020000E+02  0.100000E-01    4     5891
   1281  0.13030000E+02  0.100000E-01    4     5895
   1282  0.13040000E+02  0.100000E-01    4     5899
   1283  0.13050000E+02  0.100000E-01    4     5903
   1284  0.13060000E+02  0.100000E-01    4     5907
   1285  0.13070000E+02  0.100000E-01    5     5912
   1286  0.13080000E+02  0.100000E-01    5     5917
   1287  0.13090000E+02  0.100000E-01    7     5924
   1288  0.13100000E+02  0.100000E-01    5     5929
   1289  0.13110000E+02  0.100000E-01    6     5935
   1290  0.13120000E+02  0.100000E-01    4     5939
   1291  0.13130000E+02  0.100000E-01    4     5943
   1292  0.13140000E+02  0.100000E-01    4     5947
   1293  0.13150000E+02  0.100000E-01    4     5951
   1294  0.13160000E+02  0.100000E-01    4     5955
   1295  0.13170000E+02  0.100000E-01    4     5959
   1296  0.13180000E+02  0.100000E-01    5     5964
   1297  0.13190000E+02  0.100000E-01    6     5970
   1298  0.13200000E+02  0.100000E-01    4     5974
   1299  0.13210000E+02  0.100000E-01    4     5978
   1300  0.13220000E+02  0.100000E-01    4     5982
   1301  0.13230000E+02  0.100000E-01    5     5987
   1302  0.13240000E+02  0.100000E-01    5     5992
   1303  0.13250000E+02  0.100000E-01    5     5997
   1304  0.13260000E+02  0.100000E-01    4     6001
   1305  0.13270000E+02  0.100000E-01    5     6006
   1306  0.13280000E+02  0.100000E-01    5     6011
   1307  0.13290000E+02  0.100000E-01    5     6016
   1308  0.13300000E+02  0.100000E-01    4     6020
   1309  0.13310000E+02  0.100000E-01    4     6024
   1310  0.13320000E+02  0.100000E-01    4     6028
   1311  0.13330000E+02  0.100000E-01    4     6032
   1312  0.13340000E+02  0.100000E-01    4     6036
   1313  0.13350000E+02  0.100000E-01    4     6040
   1314  0.13360000E+02  0.100000E-01    4     6044
   1315  0.13370000E+02  0.100000E-01    5     6049
   1316  0.13380000E+02  0.100000E-01    7     6056
   1317  0.13390000E+02  0.100000E-01    5     6061
   1318  0.13400000E+02  0.100000E-01    5     6066
   1319  0.13410000E+02  0.100000E-01    5     6071
   1320  0.13420000E+02  0.100000E-01    4     6075
   1321  0.13430000E+02  0.100000E-01    4     6079
   1322  0.13440000E+02  0.100000E-01    5     6084
   1323  0.13450000E+02  0.100000E-01    5     6089
   1324  0.13460000E+02  0.100000E-01    5     6094
   1325  0.13470000E+02  0.100000E-01    5     6099
   1326  0.13480000E+02  0.100000E-01    5     6104
   1327  0.13490000E+02  0.100000E-01    6     6110
   1328  0.13500000E+02  0.100000E-01    5     6115
   1329  0.13510000E+02  0.100000E-01    4     6119
   1330  0.13520000E+02  0.100000E-01    4     6123
   1331  0.13530000E+02  0.100000E-01    4     6127
   1332  0.13540000E+02  0.100000E-01    5     6132
   1333  0.13550000E+02  0.100000E-01    6     6138
   1334  0.13560000E+02  0.100000E-01    4     6142
   1335  0.13570000E+02  0.100000E-01    4     6146
   1336  0.13580000E+02  0.100000E-01    4     6150
   1337  0.13590000E+02  0.100000E-01    4     6154
   1338  0.13600000E+02  0.100000E-01    4     6158
   1339  0.13610000E+02  0.100000E-01    4     6162
   1340  0.13620000E+02  0.100000E-01    4     6166
   1341  0.13630000E+02  0.100000E-01    5     6171
   1342  0.13640000E+02  0.100000E-01    5     6176
   1343  0.13650000E+02  0.100000E-01    4     6180
   1344  0.13660000E+02  0.100000E-01    4     6184
   1345  0.13670000E+02  0.100000E-01    4     6188
   1346  0.13680000E+02  0.100000E-01    5     6193
   1347  0.13690000E+02  0.100000E-01    5     6198
   1348  0.13700000E+02  0.100000E-01    5     6203
   1349  0.13710000E+02  0.100000E-01    6     6209
   1350  0.13720000E+02  0.100000E-01    4     6213
   1351  0.13730000E+02  0.100000E-01    5     6218
   1352  0.13740000E+02  0.100000E-01    5     6223
   1353  0.13750000E+02  0.100000E-01    5     6228
   1354  0.13760000E+02  0.100000E-01    5     6233
   1355  0.13770000E+02  0.100000E-01    5     6238
   1356  0.13780000E+02  0.100000E-01    4     6242
   1357  0.13790000E+02  0.100000E-01    4     6246
   1358  0.13800000E+02  0.100000E-01    4     6250
   1359  0.13810000E+02  0.100000E-01    4     6254
   1360  0.13820000E+02  0.100000E-01    4     6258
   1361  0.13830000E+02  0.100000E-01    4     6262
   1362  0.13840000E+02  0.100000E-01    4     6266
   1363  0.13850000E+02  0.100000E-01    4     6270
   1364  0.13860000E+02  0.100000E-01    4     6274
   1365  0.13870000E+02  0.100000E-01    4     6278
   1366  0.13880000E+02  0.100000E-01    5     6283
   1367  0.13890000E+02  0.100000E-01    5     6288
   1368  0.13900000E+02  0.100000E-01    4     6292
   1369  0.13910000E+02  0.100000E-01    4     6296
   1370  0.13920000E+02  0.100000E-01    4     6300
   1371  0.13930000E+02  0.100000E-01    4     6304
   1372  0.13940000E+02  0.100000E-01    4     6308
   1373  0.13950000E+02  0.100000E-01    4     6312
   1374  0.13960000E+02  0.100000E-01    4     6316
   1375  0.13970000E+02  0.100000E-01    4     6320
   1376  0.13980000E+02  0.100000E-01    4     6324
   1377  0.13990000E+02  0.100000E-01    4     6328
   1378  0.14000000E+02  0.100000E-01    4     6332
   1379  0.14010000E+02  0.100000E-01    4     6336
   1380  0.14020000E+02  0.100000E-01    4     6340
   1381  0.14030000E+02  0.100000E-01    5     6345
   1382  0.14040000E+02  0.100000E-01    5     6350
   1383  0.14050000E+02  0.100000E-01    6     6356
   1384  0.14060000E+02  0.100000E-01    5     6361
   1385  0.14070000E+02  0.100000E-01    4     6365
   1386  0.14080000E+02  0.100000E-01    4     6369
   1387  0.14090000E+02  0.100000E-01    4     6373
   1388  0.14100000E+02  0.100000E-01    4     6377
   1389  0.14110000E+02  0.100000E-01    4     6381
   1390  0.14120000E+02  0.100000E-01    4     6385
   1391  0.14130000E+02  0.100000E-01    4     6389
   1392  0.14140000E+02  0.100000E-01    4     6393
   1393  0.14150000E+02  0.100000E-01    4     6397
   1394  0.14160000E+02  0.100000E-01    5     6402
   1395  0.14170000E+02  0.100000E-01    5     6407
   1396  0.14180000E+02  0.100000E-01    6     6413
   1397  0.14190000E+02  0.100000E-01    5     6418
   1398  0.14200000E+02  0.100000E-01    5     6423
   1399  0.14210000E+02  0.100000E-01    5     6428
   1400  0.14220000E+02  0.100000E-01    4     6432
   1401  0.14230000E+02  0.100000E-01    4     6436
   1402  0.14240000E+02  0.100000E-01    4     6440
   1403  0.14250000E+02  0.100000E-01    4     6444
   1404  0.14260000E+02  0.100000E-01    4     6448
   1405  0.14270000E+02  0.100000E-01    4     6452
   1406  0.14280000E+02  0.100000E-01    4     6456
   1407  0.14290000E+02  0.100000E-01    5     6461
   1408  0.14300000E+02  0.100000E-01    5     6466
   1409  0.14310000E+02  0.100000E-01    9     6475
   1410  0.14320000E+02  0.100000E-01    5     6480
   1411  0.14330000E+02  0.100000E-01    5     6485
   1412  0.14340000E+02  0.100000E-01    5     6490
   1413  0.14350000E+02  0.100000E-01    4     6494
   1414  0.14360000E+02  0.100000E-01    4     6498
   1415  0.14370000E+02  0.100000E-01    4     6502
   1416  0.14380000E+02  0.100000E-01    5     6507
   1417  0.14390000E+02  0.100000E-01    5     6512
   1418  0.14400000E+02  0.100000E-01    5     6517
   1419  0.14410000E+02  0.100000E-01    4     6521
   1420  0.14420000E+02  0.100000E-01    5     6526
   1421  0.14430000E+02  0.100000E-01    5     6531
   1422  0.14440000E+02  0.100000E-01    5     6536
   1423  0.14450000E+02  0.100000E-01    4     6540
   1424  0.14460000E+02  0.100000E-01    4     6544
   1425  0.14470000E+02  0.100000E-01    5     6549
   1426  0.14480000E+02  0.100000E-01    5     6554
   1427  0.14490000E+02  0.100000E-01    5     6559
   1428  0.14500000E+02  0.100000E-01    5     6564
   1429  0.14510000E+02  0.100000E-01    6     6570
   1430  0.14520000E+02  0.100000E-01    4     6574
   1431  0.14530000E+02  0.100000E-01    5     6579
   1432  0.14540000E+02  0.100000E-01    5     6584
   1433  0.14550000E+02  0.100000E-01    4     6588
   1434  0.14560000E+02  0.100000E-01    5     6593
   1435  0.14570000E+02  0.100000E-01    5     6598
   1436  0.14580000E+02  0.100000E-01    4     6602
   1437  0.14590000E+02  0.100000E-01    4     6606
   1438  0.14600000E+02  0.100000E-01    4     6610
   1439  0.14610000E+02  0.100000E-01    4     6614
   1440  0.14620000E+02  0.100000E-01    4     6618
   1441  0.14630000E+02  0.100000E-01    4     6622
   1442  0.14640000E+02  0.100000E-01    5     6627
   1443  0.14650000E+02  0.100000E-01    5     6632
   1444  0.14660000E+02  0.100000E-01    5     6637
   1445  0.14670000E+02  0.100000E-01    4     6641
   1446  0.14680000E+02  0.100000E-01    5     6646
   1447  0.14690000E+02  0.100000E-01    5     6651
   1448  0.14700000E+02  0.100000E-01    5     6656
   1449  0.14710000E+02  0.100000E-01    4     6660
   1450  0.14720000E+02  0.100000E-01    4     6664
   1451  0.14730000E+02  0.100000E-01    4     6668
   1452  0.14740000E+02  0.100000E-01    4     6672
   1453  0.14750000E+02  0.100000E-01    4     6676
   1454  0.14760000E+02  0.100000E-01    5     6681
   1455  0.14770000E+02  0.100000E-01    5     6686
   1456  0.14780000E+02  0.100000E-01    6     6692
   1457  0.14790000E+02  0.100000E-01    4     6696
   1458  0.14800000E+02  0.100000E-01    5     6701
   1459  0.14810000E+02  0.100000E-01    5     6706
   1460  0.14820000E+02  0.100000E-01    4     6710
   1461  0.14830000E+02  0.100000E-01    4     6714
   1462  0.14840000E+02  0.100000E-01    4     6718
   1463  0.14850000E+02  0.100000E-01    5     6723
   1464  0.14860000E+02  0.100000E-01    7     6730
   1465  0.14870000E+02  0.100000E-01    4     6734
   1466  0.14880000E+02  0.100000E-01    4     6738
   1467  0.14890000E+02  0.100000E-01    4     6742
   1468  0.14900000E+02  0.100000E-01    4     6746
   1469  0.14910000E+02  0.100000E-01    4     6750
   1470  0.14920000E+02  0.100000E-01    5     6755
   1471  0.14930000E+02  0.100000E-01    5     6760
   1472  0.14940000E+02  0.100000E-01    4     6764
   1473  0.14950000E+02  0.100000E-01    4     6768
   1474  0.14960000E+02  0.100000E-01    4     6772
   1475  0.14970000E+02  0.100000E-01    4     6776
   1476  0.14980000E+02  0.100000E-01    4     6780
   1477  0.14990000E+02  0.100000E-01    4     6784
   1478  0.15000000E+02  0.100000E-01    4     6788
   1479  0.15010000E+02  0.100000E-01    4     6792
   1480  0.15020000E+02  0.100000E-01    5     6797
   1481  0.15030000E+02  0.100000E-01    7     6804
   1482  0.15040000E+02  0.100000E-01    4     6808
   1483  0.15050000E+02  0.100000E-01    4     6812
   1484  0.15060000E+02  0.100000E-01    4     6816
   1485  0.15070000E+02  0.100000E-01    4     6820
   1486  0.15080000E+02  0.100000E-01    4     6824
   1487  0.15090000E+02  0.100000E-01    4     6828
   1488  0.15100000E+02  0.100000E-01    4     6832
   1489  0.15110000E+02  0.100000E-01    4     6836
   1490  0.15120000E+02  0.100000E-01    4     6840
   1491  0.15130000E+02  0.100000E-01    4     6844
   1492  0.15140000E+02  0.100000E-01    4     6848
   1493  0.15150000E+02  0.100000E-01    4     6852
   1494  0.15160000E+02  0.100000E-01    5     6857
   1495  0.15170000E+02  0.100000E-01    6     6863
   1496  0.15180000E+02  0.100000E-01    5     6868
   1497  0.15190000E+02  0.100000E-01    6     6874
   1498  0.15200000E+02  0.100000E-01    5     6879
   1499  0.15210000E+02  0.100000E-01    5     6884
   1500  0.15220000E+02  0.100000E-01    5     6889
   1501  0.15230000E+02  0.100000E-01    6     6895
   1502  0.15240000E+02  0.100000E-01    4     6899
   1503  0.15250000E+02  0.100000E-01    4     6903
   1504  0.15260000E+02  0.100000E-01    4     6907
   1505  0.15270000E+02  0.100000E-01    4     6911
   1506  0.15280000E+02  0.100000E-01    4     6915
   1507  0.15290000E+02  0.100000E-01    4     6919
   1508  0.15300000E+02  0.100000E-01    5     6924
   1509  0.15310000E+02  0.100000E-01    5     6929
   1510  0.15320000E+02  0.100000E-01    4     6933
   1511  0.15330000E+02  0.100000E-01    4     6937
   1512  0.15340000E+02  0.100000E-01    4     6941
   1513  0.15350000E+02  0.100000E-01    4     6945
   1514  0.15360000E+02  0.100000E-01    5     6950
   1515  0.15370000E+02  0.100000E-01    5     6955
   1516  0.15380000E+02  0.100000E-01    4     6959
   1517  0.15390000E+02  0.100000E-01    4     6963
   1518  0.15400000E+02  0.100000E-01    4     6967
   1519  0.15410000E+02  0.100000E-01    4     6971
   1520  0.15420000E+02  0.100000E-01    4     6975
   1521  0.15430000E+02  0.100000E-01    5     6980
   1522  0.15440000E+02  0.100000E-01    5     6985
   1523  0.15450000E+02  0.100000E-01    5     6990
   1524  0.15460000E+02  0.100000E-01    5     6995
   1525  0.15470000E+02  0.100000E-01    6     7001
   1526  0.15480000E+02  0.100000E-01    4     7005
   1527  0.15490000E+02  0.100000E-01    4     7009
   1528  0.15500000E+02  0.100000E-01    5     7014
   1529  0.15510000E+02  0.100000E-01    6     7020
   1530  0.15520000E+02  0.100000E-01    4     7024
   1531  0.15530000E+02  0.100000E-01    5     7029
   1532  0.15540000E+02  0.100000E-01    5     7034
   1533  0.15550000E+02  0.100000E-01    8     7042
   1534  0.15560000E+02  0.100000E-01    5     7047
   1535  0.15570000E+02  0.100000E-01    5     7052
   1536  0.15580000E+02  0.100000E-01    4     7056
   1537  0.15590000E+02  0.100000E-01    4     7060
   1538  0.15600000E+02  0.100000E-01    4     7064
   1539  0.15610000E+02  0.100000E-01    5     7069
   1540  0.15620000E+02  0.100000E-01    5     7074
   1541  0.15630000E+02  0.100000E-01    4     7078
   1542  0.15640000E+02  0.100000E-01    4     7082
   1543  0.15650000E+02  0.100000E-01    4     7086
   1544  0.15660000E+02  0.100000E-01    5     7091
   1545  0.15670000E+02  0.100000E-01    6     7097
   1546  0.15680000E+02  0.100000E-01    4     7101
   1547  0.15690000E+02  0.100000E-01    5     7106
   1548  0.15700000E+02  0.100000E-01    5     7111
   1549  0.15710000E+02  0.100000E-01    5     7116
   1550  0.15720000E+02  0.100000E-01    5     7121
   1551  0.15730000E+02  0.100000E-01    4     7125
   1552  0.15740000E+02  0.100000E-01    4     7129
   1553  0.15750000E+02  0.100000E-01    4     7133
   1554  0.15760000E+02  0.100000E-01    5     7138
   1555  0.15770000E+02  0.100000E-01    5     7143
   1556  0.15780000E+02  0.100000E-01    5     7148
   1557  0.15790000E+02  0.100000E-01    4     7152
   1558  0.15800000E+02  0.100000E-01    4     7156
   1559  0.15810000E+02  0.100000E-01    5     7161
   1560  0.15820000E+02  0.100000E-01    5     7166
   1561  0.15830000E+02  0.100000E-01    5     7171
   1562  0.15840000E+02  0.100000E-01    4     7175
   1563  0.15850000E+02  0.100000E-01    4     7179
   1564  0.15860000E+02  0.100000E-01    4     7183
   1565  0.15870000E+02  0.100000E-01    4     7187
   1566  0.15880000E+02  0.100000E-01    4     7191
   1567  0.15890000E+02  0.100000E-01    4     7195
   1568  0.15900000E+02  0.100000E-01    4     7199
   1569  0.15910000E+02  0.100000E-01    4     7203
   1570  0.15920000E+02  0.100000E-01    4     7207
   1571  0.15930000E+02  0.100000E-01    5     7212
   1572  0.15940000E+02  0.100000E-01    5     7217
   1573  0.15950000E+02  0.100000E-01    5     7222
   1574  0.15960000E+02  0.100000E-01    4     7226
   1575  0.15970000E+02  0.100000E-01    4     7230
   1576  0.15980000E+02  0.100000E-01    4     7234
   1577  0.15990000E+02  0.100000E-01    4     7238
   1578  0.16000000E+02  0.100000E-01    4     7242
   1579  0.16010000E+02  0.100000E-01    4     7246
   1580  0.16020000E+02  0.100000E-01    4     7250
   1581  0.16030000E+02  0.100000E-01    4     7254
   1582  0.16040000E+02  0.100000E-01    5     7259
   1583  0.16050000E+02  0.100000E-01    5     7264
   1584  0.16060000E+02  0.100000E-01    5     7269
   1585  0.16070000E+02  0.100000E-01    5     7274
   1586  0.16080000E+02  0.100000E-01    6     7280
   1587  0.16090000E+02  0.100000E-01    5     7285
   1588  0.16100000E+02  0.100000E-01    4     7289
   1589  0.16110000E+02  0.100000E-01    5     7294
   1590  0.16120000E+02  0.100000E-01    6     7300
   1591  0.16130000E+02  0.100000E-01    4     7304
   1592  0.16140000E+02  0.100000E-01    5     7309
   1593  0.16150000E+02  0.100000E-01    5     7314
   1594  0.16160000E+02  0.100000E-01    5     7319
   1595  0.16170000E+02  0.100000E-01    6     7325
   1596  0.16180000E+02  0.100000E-01    4     7329
   1597  0.16190000E+02  0.100000E-01    4     7333
   1598  0.16200000E+02  0.100000E-01    5     7338
   1599  0.16210000E+02  0.100000E-01    5     7343
   1600  0.16220000E+02  0.100000E-01    4     7347
   1601  0.16230000E+02  0.100000E-01    4     7351
   1602  0.16240000E+02  0.100000E-01    4     7355
   1603  0.16250000E+02  0.100000E-01    4     7359
   1604  0.16260000E+02  0.100000E-01    4     7363
   1605  0.16270000E+02  0.100000E-01    5     7368
   1606  0.16280000E+02  0.100000E-01    5     7373
   1607  0.16290000E+02  0.100000E-01    5     7378
   1608  0.16300000E+02  0.100000E-01    4     7382
   1609  0.16310000E+02  0.100000E-01    4     7386
   1610  0.16320000E+02  0.100000E-01    5     7391
   1611  0.16330000E+02  0.100000E-01    5     7396
   1612  0.16340000E+02  0.100000E-01    4     7400
   1613  0.16350000E+02  0.100000E-01    4     7404
   1614  0.16360000E+02  0.100000E-01    4     7408
   1615  0.16370000E+02  0.100000E-01    4     7412
   1616  0.16380000E+02  0.100000E-01    4     7416
   1617  0.16390000E+02  0.100000E-01    4     7420
   1618  0.16400000E+02  0.100000E-01    4     7424
   1619  0.16410000E+02  0.100000E-01    4     7428
   1620  0.16420000E+02  0.100000E-01    5     7433
   1621  0.16430000E+02  0.100000E-01    5     7438
   1622  0.16440000E+02  0.100000E-01    4     7442
   1623  0.16450000E+02  0.100000E-01    4     7446
   1624  0.16460000E+02  0.100000E-01    4     7450
   1625  0.16470000E+02  0.100000E-01    4     7454
   1626  0.16480000E+02  0.100000E-01    5     7459
   1627  0.16490000E+02  0.100000E-01    6     7465
   1628  0.16500000E+02  0.100000E-01    4     7469
   1629  0.16510000E+02  0.100000E-01    4     7473
   1630  0.16520000E+02  0.100000E-01    4     7477
   1631  0.16530000E+02  0.100000E-01    4     7481
   1632  0.16540000E+02  0.100000E-01    4     7485
   1633  0.16550000E+02  0.100000E-01    4     7489
   1634  0.16560000E+02  0.100000E-01    5     7494
   1635  0.16570000E+02  0.100000E-01    6     7500
   1636  0.16580000E+02  0.100000E-01    4     7504
   1637  0.16590000E+02  0.100000E-01    5     7509
   1638  0.16600000E+02  0.100000E-01    6     7515
   1639  0.16610000E+02  0.100000E-01    5     7520
   1640  0.16620000E+02  0.100000E-01    5     7525
   1641  0.16630000E+02  0.100000E-01    5     7530
   1642  0.16640000E+02  0.100000E-01    4     7534
   1643  0.16650000E+02  0.100000E-01    4     7538
   1644  0.16660000E+02  0.100000E-01    4     7542
   1645  0.16670000E+02  0.100000E-01    5     7547
   1646  0.16680000E+02  0.100000E-01    5     7552
   1647  0.16690000E+02  0.100000E-01    4     7556
   1648  0.16700000E+02  0.100000E-01    5     7561
   1649  0.16710000E+02  0.100000E-01    5     7566
   1650  0.16720000E+02  0.100000E-01    6     7572
   1651  0.16730000E+02  0.100000E-01    6     7578
   1652  0.16740000E+02  0.100000E-01    4     7582
   1653  0.16750000E+02  0.100000E-01    4     7586
   1654  0.16760000E+02  0.100000E-01    5     7591
   1655  0.16770000E+02  0.100000E-01    5     7596
