 FileVersion=0003


       Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
       [T]          [L]         [L]        [L]        [L]        [L]        [L]        [L]       [L]        [L]        [L]

       15.4800        0.0        0.0        0.0    12296.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.4900        0.0        0.0        0.0    12292.2        0.0        0.0        0.0        0.0        0.0        0.0
       15.5000        0.0        0.0        0.0    12286.8        0.0        0.0        0.0        0.0        0.0        0.0
       15.5100        0.0        0.0        0.0    12279.0        0.0        0.0        0.0        0.0        0.0        0.0
       15.5200        0.0        0.0        0.0    12273.1        0.0        0.0        0.0        0.0        0.0        0.0
       15.5300        0.0        0.0        0.0    12286.0        0.0        0.0        0.0        0.0        0.0        0.0
       15.5400        0.0        0.0        0.0    12279.3        0.0        0.0        0.0        0.0        0.0        0.0
       15.5500        0.0        0.0        0.0    12271.1        0.0        0.0        0.0        0.0        0.0        0.0
       15.5600        0.0        0.0        0.0    12260.5        0.0        0.0        0.0        0.0        0.0        0.0
       15.5700        0.0        0.0        0.0    12242.0        0.0        0.0        0.0        0.0        0.0        0.0
       15.5800        0.0        0.0        0.0    12243.7        0.0        0.0        0.0        0.0        0.0        0.0
       15.5900        0.0        0.0        0.0    12248.6        0.0        0.0        0.0        0.0        0.0        0.0
       15.6000        0.0        0.0        0.0    12293.2        0.0        0.0        0.0        0.0        0.0        0.0
       15.6100        0.0        0.0        0.0    12285.1        0.0        0.0        0.0        0.0        0.0        0.0
       15.6200        0.0        0.0        0.0    12267.5        0.0        0.0        0.0        0.0        0.0        0.0
       15.6300        0.0        0.0        0.0    12283.5        0.0        0.0        0.0        0.0        0.0        0.0
       15.6400        0.0        0.0        0.0    12324.9        0.0        0.0        0.0        0.0        0.0        0.0
       15.6500        0.0        0.0        0.0    12321.9        0.0        0.0        0.0        0.0        0.0        0.0
       15.6600        0.0        0.0        0.0    12351.0        0.0        0.0        0.0        0.0        0.0        0.0
       15.6700        0.0        0.0        0.0    12342.3        0.0        0.0        0.0        0.0        0.0        0.0
       15.6800        0.0        0.0        0.0    12338.8        0.0        0.0        0.0        0.0        0.0        0.0
       15.6900        0.0        0.0        0.0    12360.8        0.0        0.0        0.0        0.0        0.0        0.0
       15.7000        0.0        0.0        0.0    12390.0        0.0        0.0        0.0        0.0        0.0        0.0
       15.7100        0.0        0.0        0.0    12396.7        0.0        0.0        0.0        0.0        0.0        0.0
       15.7200        0.0        0.0        0.0    12391.9        0.0        0.0        0.0        0.0        0.0        0.0
       15.7300        0.0        0.0        0.0    12385.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.7400        0.0        0.0        0.0    12376.0        0.0        0.0        0.0        0.0        0.0        0.0
       15.7500        0.0        0.0        0.0    12361.7        0.0        0.0        0.0        0.0        0.0        0.0
       15.7600        0.0        0.0        0.0    12329.3        0.0        0.0        0.0        0.0        0.0        0.0
       15.7700        0.0        0.0        0.0    12397.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.7800        0.0        0.0        0.0    12450.7        0.0        0.0        0.0        0.0        0.0        0.0
       15.7900        0.0        0.0        0.0    12444.7        0.0        0.0        0.0        0.0        0.0        0.0
       15.8000        0.0        0.0        0.0    12506.3        0.0        0.0        0.0        0.0        0.0        0.0
       15.8100        0.0        0.0        0.0    12521.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.8200        0.0        0.0        0.0    12516.6        0.0        0.0        0.0        0.0        0.0        0.0
       15.8300        0.0        0.0        0.0    12498.1        0.0        0.0        0.0        0.0        0.0        0.0
       15.8400        0.0        0.0        0.0    12606.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.8500        0.0        0.0        0.0    12609.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.8600        0.0        0.0        0.0    12611.8        0.0        0.0        0.0        0.0        0.0        0.0
       15.8700        0.0        0.0        0.0    12613.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.8800        0.0        0.0        0.0    12614.3        0.0        0.0        0.0        0.0        0.0        0.0
       15.8900        0.0        0.0        0.0    12614.1        0.0        0.0        0.0        0.0        0.0        0.0
       15.9000        0.0        0.0        0.0    12612.6        0.0        0.0        0.0        0.0        0.0        0.0
       15.9100        0.0        0.0        0.0    12609.6        0.0        0.0        0.0        0.0        0.0        0.0
       15.9200        0.0        0.0        0.0    12603.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.9300        0.0        0.0        0.0    12577.3        0.0        0.0        0.0        0.0        0.0        0.0
       15.9400        0.0        0.0        0.0    12646.2        0.0        0.0        0.0        0.0        0.0        0.0
       15.9500        0.0        0.0        0.0    12633.4        0.0        0.0        0.0        0.0        0.0        0.0
       15.9600        0.0        0.0        0.0    12683.3        0.0        0.0        0.0        0.0        0.0        0.0
       15.9700        0.0        0.0        0.0    12689.9        0.0        0.0        0.0        0.0        0.0        0.0
       15.9800        0.0        0.0        0.0    12691.8        0.0        0.0        0.0        0.0        0.0        0.0
       15.9900        0.0        0.0        0.0    12693.0        0.0        0.0        0.0        0.0        0.0        0.0
       16.0000        0.0        0.0        0.0    12693.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.0100        0.0        0.0        0.0    12694.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.0200        0.0        0.0        0.0    12694.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.0300        0.0        0.0        0.0    12693.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.0400        0.0        0.0        0.0    12691.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.0500        0.0        0.0        0.0    12689.0        0.0        0.0        0.0        0.0        0.0        0.0
       16.0600        0.0        0.0        0.0    12685.0        0.0        0.0        0.0        0.0        0.0        0.0
       16.0700        0.0        0.0        0.0    12679.1        0.0        0.0        0.0        0.0        0.0        0.0
       16.0800        0.0        0.0        0.0    12669.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.0900        0.0        0.0        0.0    12670.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.1000        0.0        0.0        0.0    12672.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.1100        0.0        0.0        0.0    12728.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.1200        0.0        0.0        0.0    12720.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.1300        0.0        0.0        0.0    12761.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.1400        0.0        0.0        0.0    12764.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.1500        0.0        0.0        0.0    12747.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.1600        0.0        0.0        0.0    12803.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.1700        0.0        0.0        0.0    12799.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.1800        0.0        0.0        0.0    12790.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.1900        0.0        0.0        0.0    12797.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.2000        0.0        0.0        0.0    12825.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.2100        0.0        0.0        0.0    12866.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.2200        0.0        0.0        0.0    12868.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.2300        0.0        0.0        0.0    12870.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.2400        0.0        0.0        0.0    12871.1        0.0        0.0        0.0        0.0        0.0        0.0
       16.2500        0.0        0.0        0.0    12871.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.2600        0.0        0.0        0.0    12871.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.2700        0.0        0.0        0.0    12870.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.2800        0.0        0.0        0.0    12868.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.2900        0.0        0.0        0.0    12864.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.3000        0.0        0.0        0.0    12858.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.3100        0.0        0.0        0.0    12839.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.3200        0.0        0.0        0.0    12904.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.3300        0.0        0.0        0.0    12904.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.3400        0.0        0.0        0.0    12903.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.3500        0.0        0.0        0.0    12902.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.3600        0.0        0.0        0.0    12900.0        0.0        0.0        0.0        0.0        0.0        0.0
       16.3700        0.0        0.0        0.0    12896.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.3800        0.0        0.0        0.0    12892.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.3900        0.0        0.0        0.0    12886.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.4000        0.0        0.0        0.0    12879.1        0.0        0.0        0.0        0.0        0.0        0.0
       16.4100        0.0        0.0        0.0    12866.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.4200        0.0        0.0        0.0    12846.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.4300        0.0        0.0        0.0    12910.5        0.0        0.0        0.0        0.0        0.0        0.0
       16.4400        0.0        0.0        0.0    12934.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.4500        0.0        0.0        0.0    12928.1        0.0        0.0        0.0        0.0        0.0        0.0
       16.4600        0.0        0.0        0.0    12911.0        0.0        0.0        0.0        0.0        0.0        0.0
       16.4700        0.0        0.0        0.0    12934.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.4800        0.0        0.0        0.0    12972.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.4900        0.0        0.0        0.0    12972.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.5000        0.0        0.0        0.0    12971.5        0.0        0.0        0.0        0.0        0.0        0.0
       16.5100        0.0        0.0        0.0    12969.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.5200        0.0        0.0        0.0    12966.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.5300        0.0        0.0        0.0    12960.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.5400        0.0        0.0        0.0    12937.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.5500        0.0        0.0        0.0    13000.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.5600        0.0        0.0        0.0    13000.1        0.0        0.0        0.0        0.0        0.0        0.0
       16.5700        0.0        0.0        0.0    12998.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.5800        0.0        0.0        0.0    12996.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.5900        0.0        0.0        0.0    12993.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.6000        0.0        0.0        0.0    12989.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.6100        0.0        0.0        0.0    12983.5        0.0        0.0        0.0        0.0        0.0        0.0
       16.6200        0.0        0.0        0.0    12974.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.6300        0.0        0.0        0.0    12962.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.6400        0.0        0.0        0.0    12996.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.6500        0.0        0.0        0.0    12981.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.6600        0.0        0.0        0.0    13027.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.6700        0.0        0.0        0.0    13034.5        0.0        0.0        0.0        0.0        0.0        0.0
       16.6800        0.0        0.0        0.0    13031.0        0.0        0.0        0.0        0.0        0.0        0.0
       16.6900        0.0        0.0        0.0    13026.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.7000        0.0        0.0        0.0    13019.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.7100        0.0        0.0        0.0    13011.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.7200        0.0        0.0        0.0    12999.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.7300        0.0        0.0        0.0    12976.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.7400        0.0        0.0        0.0    13020.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.7500        0.0        0.0        0.0    13053.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.7600        0.0        0.0        0.0    13042.6        0.0        0.0        0.0        0.0        0.0        0.0
       16.7700        0.0        0.0        0.0    13080.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.7800        0.0        0.0        0.0    13069.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.7900        0.0        0.0        0.0    13112.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.8000        0.0        0.0        0.0    13113.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.8100        0.0        0.0        0.0    13111.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.8200        0.0        0.0        0.0    13108.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.8300        0.0        0.0        0.0    13104.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.8400        0.0        0.0        0.0    13099.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.8500        0.0        0.0        0.0    13091.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.8600        0.0        0.0        0.0    13081.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.8700        0.0        0.0        0.0    13063.5        0.0        0.0        0.0        0.0        0.0        0.0
       16.8800        0.0        0.0        0.0    13076.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.8900        0.0        0.0        0.0    13090.4        0.0        0.0        0.0        0.0        0.0        0.0
       16.9000        0.0        0.0        0.0    13158.7        0.0        0.0        0.0        0.0        0.0        0.0
       16.9100        0.0        0.0        0.0    13169.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.9200        0.0        0.0        0.0    13263.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.9300        0.0        0.0        0.0    13264.9        0.0        0.0        0.0        0.0        0.0        0.0
       16.9400        0.0        0.0        0.0    13265.2        0.0        0.0        0.0        0.0        0.0        0.0
       16.9500        0.0        0.0        0.0    13264.8        0.0        0.0        0.0        0.0        0.0        0.0
       16.9600        0.0        0.0        0.0    13263.0        0.0        0.0        0.0        0.0        0.0        0.0
       16.9700        0.0        0.0        0.0    13259.1        0.0        0.0        0.0        0.0        0.0        0.0
       16.9800        0.0        0.0        0.0    13250.3        0.0        0.0        0.0        0.0        0.0        0.0
       16.9900        0.0        0.0        0.0    13279.5        0.0        0.0        0.0        0.0        0.0        0.0
       17.0000        0.0        0.0        0.0    13304.3        0.0        0.0        0.0        0.0        0.0        0.0
       17.0100        0.0        0.0        0.0    13302.8        0.0        0.0        0.0        0.0        0.0        0.0
       17.0200        0.0        0.0        0.0    13300.2        0.0        0.0        0.0        0.0        0.0        0.0
       17.0300        0.0        0.0        0.0    13296.0        0.0        0.0        0.0        0.0        0.0        0.0
       17.0400        0.0        0.0        0.0    13288.6        0.0        0.0        0.0        0.0        0.0        0.0
       17.0500        0.0        0.0        0.0    13284.8        0.0        0.0        0.0        0.0        0.0        0.0
       17.0600        0.0        0.0        0.0    13291.0        0.0        0.0        0.0        0.0        0.0        0.0
       17.0700        0.0        0.0        0.0    13277.1        0.0        0.0        0.0        0.0        0.0        0.0
       17.0800        0.0        0.0        0.0    13326.6        0.0        0.0        0.0        0.0        0.0        0.0
       17.0900        0.0        0.0        0.0    13341.7        0.0        0.0        0.0        0.0        0.0        0.0
       17.1000        0.0        0.0        0.0    13337.3        0.0        0.0        0.0        0.0        0.0        0.0
       17.1100        0.0        0.0        0.0    13333.3        0.0        0.0        0.0        0.0        0.0        0.0
       17.1200        0.0        0.0        0.0    13370.5        0.0        0.0        0.0        0.0        0.0        0.0
       17.1300        0.0        0.0        0.0    13368.1        0.0        0.0        0.0        0.0        0.0        0.0
       17.1400        0.0        0.0        0.0    13364.0        0.0        0.0        0.0        0.0        0.0        0.0
       17.1500        0.0        0.0        0.0    13358.1        0.0        0.0        0.0        0.0        0.0        0.0
       17.1600        0.0        0.0        0.0    13349.5        0.0        0.0        0.0        0.0        0.0        0.0
